UserID,ItemID,Rating,Context
61,246,0.3,221
359,5,2.59,1393
450,20,1.08,15285
4,97,1.89,1897
131,16,0.48,2998
52,40,0.6,12466
195,2259,2.26,2782
110,83,1.18,15286
125,21,0.0,4594
220,5,0.95,12225
293,16,1.0,3223
296,58,2.41,5997
25,1100,3.62,3818
4,155,3.35,1940
159,1051,1.18,1297
295,246,0.0,3148
295,1165,0.0,2909
10,11,0.0,15287
25,312,0.0,1789
37,9,1.38,3386
272,284,1.89,1435
71,2066,1.43,15288
90,67,0.0,4632
102,21,0.0,94
49,25,0.3,6221
376,2949,0.78,3716
13,39,1.85,2121
74,16,0.3,15289
223,627,3.05,5475
135,16,0.95,886
71,111,2.45,5179
167,11,2.36,1958
422,444,0.78,7016
89,45,1.15,10839
108,11,1.45,15290
37,65,1.56,7624
473,95,0.0,6444
110,114,0.0,1552
195,311,1.54,3794
160,5,0.0,4858
498,951,0.9,553
43,57,1.75,9138
187,315,0.0,1709
68,21,0.3,2151
421,889,0.48,9124
55,21,0.48,1215
458,65,1.32,7577
60,39,0.3,7487
242,16,1.53,11683
138,2253,0.0,10111
165,1445,1.83,3807
130,1250,1.08,55
260,49,2.23,13580
229,232,0.0,15291
107,9,1.04,747
44,113,2.71,5004
54,200,1.4,2438
8,305,0.7,15292
87,9,0.85,8067
10,374,1.49,5235
213,21,2.94,5568
243,25,0.7,12565
547,21,0.0,3632
167,1639,1.78,1351
74,480,0.3,11482
185,1500,1.53,14248
74,480,0.3,15293
85,195,2.78,5731
159,155,0.78,1557
369,43,2.84,823
87,582,2.28,8903
377,79,0.0,802
288,5,0.3,1416
260,17,1.26,13368
314,1621,1.0,679
275,469,1.36,10267
127,21,0.0,7861
541,964,0.0,5709
213,15,1.97,11810
4,9,0.6,6352
136,229,0.9,10232
159,15,2.09,14361
80,209,2.28,10329
6,305,0.6,162
181,33,1.89,1842
6,242,0.6,1119
16,223,0.7,15294
192,526,0.6,660
244,350,1.08,635
170,582,0.48,1656
359,33,2.37,802
5,5,1.56,574
158,1105,1.08,7309
7,67,1.91,8783
140,290,1.23,12477
130,5,2.75,198
352,616,0.0,4292
91,16,0.0,15295
135,9,1.26,413
186,33,2.72,241
120,603,0.3,5702
248,103,1.72,2516
53,98,0.0,57
78,247,2.03,4572
86,175,0.0,15296
414,609,2.31,3096
43,25,2.66,6156
541,5,0.7,5526
246,40,0.7,4320
256,248,0.6,456
78,323,0.0,1526
451,33,0.7,167
370,16,1.34,1033
155,819,1.74,1
37,21,0.0,5859
128,3,0.0,15297
428,33,2.21,725
244,25,0.0,376
16,469,1.62,15298
378,1028,1.26,477
218,586,0.0,15299
153,488,1.18,348
56,16,1.34,1674
194,16,0.0,410
147,21,1.11,808
187,350,0.0,1399
33,71,1.48,3476
42,550,1.26,2
72,88,1.59,94
12,264,1.41,3765
117,69,0.0,292
181,17,2.11,3165
33,16,2.07,165
24,448,1.26,3790
227,33,0.0,300
165,5,1.68,802
52,262,2.15,9429
358,305,2.02,15300
421,1657,1.3,12917
138,5,1.87,10621
45,21,0.95,14668
294,65,0.0,1848
110,0,1.76,1135
495,1917,0.48,3966
214,5,1.6,114
167,3,0.0,863
580,262,1.28,5988
184,296,1.56,2635
68,5,0.3,1778
435,3414,0.0,38
17,25,2.44,15301
70,790,1.04,2496
133,16,2.3,3790
308,5,0.78,4707
54,1484,1.04,3954
158,21,1.45,4587
370,758,1.52,2783
91,3,0.48,12608
72,3415,0.48,83
193,3416,1.15,221
257,92,2.02,775
1,1,2.06,751
344,2871,0.0,221
359,5,1.92,1854
37,2950,1.73,3462
343,16,2.68,11908
246,0,1.46,4161
168,25,1.28,115
371,239,0.0,925
26,53,3.15,4463
155,123,0.0,15302
64,16,0.95,1
245,102,0.6,8992
235,229,1.26,4848
1,17,1.32,2394
302,25,1.78,2852
135,5,0.3,1857
224,343,0.0,369
138,227,0.0,6755
252,16,1.04,8232
457,229,0.0,1641
68,11,1.41,1170
379,155,1.08,8350
548,5,0.0,7185
91,1892,0.3,4337
177,17,1.86,4419
326,221,0.6,15202
23,16,0.7,3153
428,89,0.48,3305
329,2592,0.0,11385
475,17,0.48,206
4,5,3.31,6069
60,1506,0.0,15303
200,205,1.86,892
1,110,0.0,1463
45,114,1.8,8861
344,3417,0.0,221
212,2034,1.7,2697
26,16,0.3,1027
187,3096,1.08,3267
408,25,2.25,12633
359,453,0.0,130
10,3,0.48,5106
451,374,0.0,46
172,21,1.88,272
554,21,0.0,2746
188,35,0.0,15304
34,319,0.0,8070
222,853,0.0,15305
39,26,0.3,7054
308,71,0.0,13359
177,17,0.78,7898
61,5,1.15,635
56,9,0.0,753
159,127,0.78,8901
159,979,0.0,542
89,65,0.6,9553
25,48,1.2,2034
359,5,0.78,542
38,352,0.78,11222
499,136,0.0,10903
291,221,1.45,679
4,97,0.0,10542
82,16,1.26,2565
377,957,0.6,3876
31,5,1.26,2184
163,5,2.13,2189
159,1576,0.0,234
5,508,0.9,169
75,219,2.43,7053
12,1255,0.48,7073
172,35,1.11,15306
179,16,1.68,10779
243,205,0.0,2200
466,3418,0.7,1720
308,16,2.63,3946
296,9,0.3,11543
160,97,0.95,66
238,3233,2.04,4137
127,1086,0.0,12219
153,155,2.03,15307
105,492,1.59,4660
172,0,2.08,10719
263,21,0.0,4342
344,453,0.0,221
408,25,1.2,5567
220,1090,1.0,15308
499,136,0.0,2980
289,3,0.6,2346
219,242,0.0,2011
65,16,2.06,8255
170,582,0.78,5717
15,74,0.3,357
194,16,0.0,15309
188,99,0.48,3885
120,65,2.24,32
451,45,0.0,46
175,256,1.32,1346
1,1,2.89,1192
331,17,1.54,87
29,1418,3.42,14701
121,3419,0.9,87
23,136,0.7,1594
71,16,0.0,6250
172,1248,0.78,901
105,39,1.48,9347
338,1266,0.0,4112
46,246,0.3,5597
77,102,2.48,15310
168,5,0.0,3539
110,722,2.34,1953
92,280,1.6,1440
14,958,2.13,548
37,16,1.88,2690
87,21,0.78,1596
212,1014,0.95,11497
29,1418,2.84,15311
37,16,0.0,15312
174,35,1.2,784
195,1280,1.0,540
50,793,2.9,4002
210,16,0.78,1724
91,16,0.48,2849
71,111,0.48,8326
303,1146,0.48,15313
14,1779,0.0,7807
33,155,0.0,279
137,16,0.0,802
166,209,2.01,584
422,25,0.0,9430
46,5,0.6,20
108,374,0.85,11841
93,136,0.0,116
39,26,2.37,4064
784,25,0.6,11162
282,1595,0.3,15314
165,21,0.48,4113
108,42,2.25,5319
128,11,3.18,2175
75,223,2.66,9625
257,1430,1.77,187
296,16,0.7,11019
366,11,2.27,6421
308,5,1.89,3974
179,374,1.51,5758
12,487,1.65,13613
37,32,1.69,3462
55,92,2.57,5272
52,16,1.51,11017
275,93,1.15,1033
340,103,2.02,1955
803,637,0.0,9613
62,155,2.38,14889
526,58,0.7,10489
51,31,1.38,423
165,0,0.0,733
249,2719,2.05,9504
583,200,0.0,272
187,205,1.38,4113
242,3,0.0,15315
195,953,3.23,5295
157,274,0.0,1828
55,333,0.95,10380
33,74,0.3,4945
181,752,0.0,118
377,181,0.0,130
70,1026,0.0,847
573,17,0.48,5042
16,1066,0.7,15316
97,25,0.85,2263
142,17,0.48,15317
590,58,1.04,2561
71,1629,1.68,4886
87,64,1.73,3911
454,1683,0.48,2769
89,25,2.16,15318
75,53,2.8,6934
283,21,0.48,12810
209,3,0.0,346
135,16,0.78,1
175,9,2.13,246
92,103,0.6,3765
130,329,0.0,1588
275,1156,0.78,567
315,21,1.92,237
363,732,0.6,2594
76,5,0.0,4522
363,16,1.68,256
44,11,2.88,3675
32,5,0.0,10862
156,1620,0.0,1994
3,17,0.6,8225
304,5,0.7,442
60,141,0.48,12156
71,497,0.0,8788
71,45,1.43,2187
80,1270,1.45,3160
458,5,1.6,5265
32,27,0.0,10180
48,34,1.23,8232
99,155,2.35,172
249,1420,1.96,6711
157,318,1.0,13973
266,287,1.71,410
64,9,0.9,1676
432,136,0.0,4269
389,786,0.0,13028
45,9,1.73,15319
863,126,0.7,550
48,38,1.59,15320
138,5,1.11,7949
64,21,0.0,15321
302,2202,2.39,8359
41,16,2.18,15322
43,66,0.7,1657
186,706,0.0,9730
105,492,1.94,2112
126,239,0.0,578
22,1075,1.08,6245
5,311,0.0,3732
12,171,1.46,1639
48,38,2.87,15323
55,333,1.81,2862
87,25,1.32,12652
188,114,1.26,750
14,491,2.51,8083
25,88,1.58,2111
383,33,0.95,10123
34,29,2.86,1177
541,273,0.0,2598
86,25,1.43,707
314,515,2.08,747
47,16,1.49,389
60,374,1.08,2154
154,5,0.0,7494
301,155,0.7,598
41,16,0.95,15324
97,17,1.65,14220
245,483,0.0,4581
89,16,1.45,6963
23,74,1.72,2345
218,33,1.38,13751
10,1066,0.3,79
107,2706,1.81,1623
40,389,1.32,4554
126,1055,0.3,6675
612,71,1.15,7674
165,1391,1.18,802
117,135,0.0,157
273,25,3.26,926
138,1933,2.04,2794
195,21,0.95,13142
35,170,0.0,2678
75,381,1.65,8119
163,5,0.78,1666
282,2245,1.11,13805
644,21,0.0,167
61,21,1.43,553
332,133,0.0,723
64,60,1.48,92
223,627,2.72,15325
25,377,0.0,1789
43,358,2.03,3242
91,16,0.6,13599
96,323,0.0,3437
292,1026,0.0,442
303,543,1.18,13833
91,11,1.08,1494
302,262,3.08,8882
42,11,1.59,1615
215,1258,2.15,5087
86,16,0.48,8883
321,1502,0.0,3343
462,1260,0.0,5564
252,16,1.92,4868
381,256,1.08,15326
304,5,1.15,246
43,25,2.61,1681
49,103,0.78,15327
283,25,0.48,12743
195,311,1.53,4174
222,21,1.26,15328
43,21,0.85,15329
42,16,1.36,1617
107,492,1.46,161
4,17,2.36,2225
99,136,2.77,1958
370,1315,0.3,918
97,11,1.2,11285
302,25,2.37,9471
87,21,0.0,5448
172,35,2.8,113
365,79,0.0,2056
166,136,3.43,8505
45,661,0.0,428
608,1309,0.0,15330
300,5,1.08,1078
80,59,2.46,1466
80,59,1.2,7377
405,136,0.0,1132
85,739,0.0,2307
361,526,0.7,2428
181,33,2.06,3440
34,773,1.66,1177
77,251,0.0,2829
148,692,1.34,1672
434,25,0.0,15331
147,11,1.49,66
195,1824,2.15,9312
90,21,0.85,2256
273,65,1.73,5364
186,1320,0.0,1615
408,21,0.7,3649
126,16,0.3,6211
97,8,1.6,3528
265,16,0.6,14888
273,65,0.0,1164
379,655,0.0,977
282,21,1.52,15155
85,1277,0.0,374
53,16,0.85,1463
257,33,1.15,1488
128,1288,0.0,2261
408,25,1.38,15332
310,25,0.7,6114
68,102,0.9,6390
97,16,1.8,4213
370,1315,1.08,578
464,17,1.38,4957
388,16,0.6,10392
347,25,0.6,8350
65,1104,1.59,9609
408,1117,1.99,12633
164,3,2.11,429
6,155,0.48,1119
147,1223,0.0,94
334,103,0.0,9433
230,103,0.0,554
97,51,1.45,1142
180,59,0.9,413
377,200,2.17,733
215,243,2.44,5087
49,25,1.75,3572
273,274,0.0,291
459,1441,0.6,5678
4,17,0.0,2133
37,2593,0.0,10402
377,187,0.0,130
5,102,1.86,574
68,21,0.6,7506
80,59,2.61,9134
83,3420,0.9,5616
275,78,0.95,1295
190,1043,0.9,12491
187,1424,2.52,9726
146,97,0.0,203
292,17,1.08,195
644,275,0.0,167
81,200,0.7,571
575,307,0.7,11723
92,229,1.45,933
583,17,0.6,753
143,16,1.85,4183
138,503,1.38,7235
78,5,0.78,12413
49,103,0.6,14294
105,25,0.0,15333
526,2727,0.0,15334
201,5,0.85,2189
133,280,0.9,1624
48,34,0.3,759
64,21,1.54,311
454,106,1.04,3010
90,2755,2.2,431
400,21,0.95,2163
242,16,0.0,12074
62,5,1.65,15335
290,38,0.0,15336
625,266,0.0,3991
147,16,0.0,4499
73,5,1.53,553
5,16,0.0,1615
389,1989,0.7,916
188,17,0.0,1624
138,11,1.73,3404
343,25,2.25,2537
1,374,1.15,319
262,16,1.6,7070
115,78,0.3,4454
194,103,0.78,1473
441,657,0.0,445
97,16,2.64,1978
29,1578,3.13,15337
117,5,1.53,11314
50,223,1.62,389
349,21,0.78,10441
213,459,0.78,9673
34,29,1.46,1972
272,21,0.85,3351
97,25,1.58,10775
91,5,1.86,5737
91,11,1.58,6650
363,864,2.22,1391
130,1250,1.11,758
229,195,1.23,15338
97,140,0.78,8022
66,49,1.15,15339
106,1171,0.6,5313
390,33,1.97,84
269,1898,0.6,11409
697,200,0.3,2816
113,377,1.0,7182
7,311,0.0,5351
273,17,1.52,505
159,3,1.94,426
85,1216,0.0,2307
378,17,0.6,15340
78,56,1.88,15341
312,3421,0.0,1813
284,25,0.0,13397
254,752,0.0,11652
240,78,0.9,8349
172,21,3.27,3216
209,812,0.0,346
178,16,1.0,7858
435,103,1.26,369
80,9,0.48,6027
467,33,0.0,12952
5,21,1.04,5159
10,21,0.78,109
189,9,1.73,1282
174,35,1.65,3827
43,9,1.98,747
42,722,0.0,849
769,3422,0.0,8482
53,377,0.0,114
356,274,0.0,877
43,25,0.9,232
26,39,1.28,2032
184,16,1.11,15342
420,16,1.0,448
529,205,0.0,15343
128,11,2.62,3093
113,5,1.32,3789
272,141,0.0,622
130,114,0.0,2563
579,221,0.3,15344
89,167,1.26,9277
157,33,1.73,11866
14,727,1.41,8210
78,323,0.0,3601
317,311,0.0,230
359,5,2.41,2124
130,377,0.0,2368
358,557,2.26,12747
329,329,1.32,9599
9,26,0.48,1078
49,166,0.48,3978
55,92,2.43,14541
273,794,0.78,477
269,102,1.11,5462
180,17,1.6,1192
317,2098,0.0,230
49,39,0.48,10733
256,21,0.6,6412
352,65,2.17,2418
177,17,0.85,10318
326,209,0.6,4771
80,59,1.62,11477
40,1276,0.0,12660
110,722,1.83,7433
69,16,1.54,15345
272,367,1.08,6840
78,264,0.0,2761
344,1069,0.0,221
232,20,1.59,3468
114,16,0.9,3671
97,17,1.08,15346
25,102,2.22,6429
187,603,2.3,14236
89,21,0.0,2384
99,33,2.47,1670
45,21,2.45,736
359,102,2.64,1393
68,114,1.08,1768
91,102,0.48,6147
54,42,2.24,15347
28,17,1.04,4175
127,486,0.78,11933
106,16,1.18,15348
369,708,1.8,337
153,33,1.04,15349
749,21,0.0,15350
271,15,0.78,15351
54,42,1.88,4941
462,3423,1.76,5564
174,319,0.0,118
16,1334,0.48,7988
326,25,0.0,4460
99,503,0.95,131
168,26,1.71,400
762,70,0.0,7747
98,16,1.78,1755
326,106,0.0,15352
75,622,0.9,7438
540,2743,0.0,8141
313,894,0.0,662
8,155,1.18,12799
64,3424,1.3,66
91,414,0.95,10639
497,33,0.0,1927
922,16,0.3,823
25,80,1.6,2167
67,3,0.0,6706
567,311,0.0,7647
257,1682,1.83,1681
4,273,1.2,3151
1,17,0.3,4276
121,1813,0.0,161
52,40,2.7,11438
86,21,1.9,4542
77,25,2.09,641
60,209,1.65,5886
276,374,0.3,1293
154,5,0.0,6638
40,5,0.6,15353
15,11,1.28,2965
200,271,1.86,2102
37,301,1.96,529
109,20,1.6,15354
52,16,1.53,4611
272,42,1.0,3940
242,21,1.63,1632
476,25,0.0,15355
126,548,1.3,151
76,16,0.0,5308
192,65,0.95,167
612,71,0.6,1698
113,5,2.26,1551
293,11,0.0,2606
248,0,1.59,131
138,49,1.23,4772
302,1036,2.64,15356
86,1073,0.6,2513
644,2184,0.3,477
189,21,0.9,574
163,16,1.6,2394
304,5,0.78,1078
80,59,1.51,10500
167,74,1.48,250
71,405,0.78,15357
81,33,0.9,3514
48,59,0.0,1615
181,44,1.08,1306
51,11,1.04,380
252,5,2.5,240
134,102,0.78,9401
212,266,0.0,897
34,773,1.62,1962
208,180,1.95,5421
418,16,0.0,15358
296,640,2.31,3771
135,5,1.0,230
187,1935,3.13,4272
10,11,2.3,2779
494,38,0.6,4866
45,445,0.0,428
237,5,0.78,2140
326,155,0.78,3304
25,1952,2.09,2122
279,138,0.0,332
435,25,0.78,38
296,58,1.67,4533
272,1958,0.6,1366
302,280,2.48,15359
15,16,2.65,746
359,5,0.0,510
377,74,0.3,1670
245,483,1.46,15360
153,230,0.0,15361
253,25,1.46,7158
153,155,2.14,9931
80,319,1.04,5353
149,229,0.48,15362
33,266,0.0,402
135,1762,0.0,669
57,44,1.26,2400
273,51,0.95,2269
246,1890,0.3,1103
1,17,0.95,2897
289,17,1.08,161
12,624,0.48,3362
187,88,0.0,333
394,2999,0.0,1070
33,181,0.0,636
375,65,1.45,3762
45,69,0.0,736
165,1178,0.0,733
215,301,0.0,369
4,102,1.2,4013
194,65,0.3,14360
18,246,0.9,578
389,1621,0.0,5655
71,497,0.48,15363
174,21,0.0,322
138,586,0.0,3968
97,106,1.56,3012
77,114,1.11,5254
451,1629,0.3,167
391,5,1.45,8114
134,21,0.0,4803
80,59,1.38,2354
303,3425,0.3,5062
64,60,2.08,6345
25,1952,1.45,6395
310,20,1.45,15364
97,78,1.18,9003
7,79,0.0,2219
296,58,1.15,15365
154,74,1.79,9090
247,25,0.3,1215
79,100,2.31,246
71,16,3.12,8454
559,21,0.95,429
560,758,0.0,5364
213,17,2.39,855
140,3426,1.08,847
157,25,1.38,3723
98,453,0.0,657
62,39,0.0,1210
131,172,1.85,12920
85,1535,0.0,467
401,329,0.9,45
31,5,1.62,332
179,227,1.49,12354
389,350,2.05,1319
85,17,0.0,7653
23,74,0.6,12566
2,78,0.6,2721
269,354,0.0,1943
74,25,1.08,14203
476,25,2.19,9575
181,44,1.11,4838
25,1100,0.6,15366
246,21,1.46,1459
271,15,0.48,15367
381,40,0.6,15368
43,94,0.9,38
165,66,0.0,13951
120,223,0.6,3539
71,16,2.09,5228
247,1702,0.0,94
296,16,0.3,4533
54,5,1.56,15369
257,301,2.52,161
378,3079,1.08,59
293,16,1.28,5277
102,799,1.61,3712
184,721,0.78,2091
73,25,0.0,1659
130,5,1.9,1499
17,17,0.85,2146
39,26,1.48,15370
97,917,0.6,15371
145,2419,0.6,6282
295,20,0.0,15372
92,56,2.46,1681
130,69,0.0,287
262,5,2.67,15373
230,79,0.0,554
193,168,0.3,39
287,11,2.25,221
482,237,0.0,3609
200,39,0.0,15374
18,3,1.65,578
49,2431,1.79,4371
377,826,0.0,192
172,35,0.3,4359
348,3427,1.04,5826
377,79,0.0,130
134,244,2.01,8085
377,407,3.39,130
381,33,0.0,15375
89,25,1.75,9553
172,16,2.55,3216
444,17,0.78,84
61,38,0.3,6201
645,3,0.3,847
47,11,1.26,4113
90,316,2.16,2937
75,223,1.63,14661
172,21,2.44,9882
117,72,0.0,174
214,23,1.6,2347
149,229,2.29,3320
75,223,1.49,7202
291,221,2.13,3652
255,192,1.54,15376
33,11,1.3,5931
240,1471,1.08,2488
454,1683,1.15,2614
239,16,2.58,15377
54,42,0.48,8872
134,25,1.23,1021
236,40,0.85,149
377,16,2.08,50
803,21,0.0,13984
46,1240,1.7,15378
52,16,1.2,12735
117,264,0.0,2940
155,197,1.23,114
97,716,1.76,2925
117,25,1.94,6361
171,135,0.0,1165
18,17,0.3,38
53,155,1.45,114
98,16,0.3,1108
154,74,0.85,8843
68,114,1.08,5049
45,986,3.35,15379
854,571,0.0,3433
77,209,1.11,3977
62,21,0.3,15380
215,33,0.0,543
56,156,0.7,2555
476,92,0.3,15381
150,26,1.08,15382
516,3,0.0,3300
137,155,0.3,802
78,65,1.81,10936
400,862,0.0,2159
43,65,1.0,638
163,1250,1.65,507
68,5,1.08,11847
64,5,1.6,785
435,25,1.0,1446
212,71,1.4,5128
903,33,0.0,14393
18,21,0.0,6338
130,368,0.7,81
8,25,0.0,2351
272,98,0.0,1417
37,1054,1.26,412
29,22,0.6,5551
187,1259,0.0,1709
33,77,0.0,4260
249,434,2.21,6711
176,5,0.0,300
794,21,1.0,4888
363,21,0.3,14
68,21,0.85,3401
363,3082,0.6,3272
183,33,1.89,7229
170,21,1.84,4138
8,3428,0.0,8980
106,80,1.08,5941
7,539,0.0,128
256,25,1.08,2744
225,1621,0.0,2197
50,16,1.45,657
352,25,0.48,1461
153,230,2.6,11578
282,999,1.43,1049
276,248,0.3,293
12,1255,0.0,29
80,9,1.95,15383
106,59,2.7,15384
359,45,1.18,2124
176,1776,0.78,272
184,3,1.0,15385
135,5,2.35,1615
279,455,0.0,244
245,21,0.6,2361
97,595,2.41,15386
363,9,1.32,653
130,262,0.48,4308
143,572,1.58,14015
168,5,0.85,5754
230,1470,0.0,385
141,2762,0.0,196
32,536,0.0,2616
102,25,0.6,15387
131,172,0.48,7982
218,51,2.23,6042
464,21,1.6,2468
248,0,1.18,3267
240,437,1.57,7835
310,20,2.63,9759
154,16,0.48,15388
154,74,1.48,7814
538,453,0.0,2566
4,9,0.0,12093
422,1875,0.48,7016
44,5,0.0,3228
80,21,1.86,1485
165,655,0.0,1528
85,195,2.07,1934
87,21,1.15,578
160,2186,0.0,984
265,17,0.6,5468
67,5,1.94,15389
157,155,0.0,231
49,103,0.85,2748
66,150,3.1,1644
97,8,1.08,15390
66,21,0.3,1295
126,16,0.95,4608
187,170,2.29,7458
295,803,2.16,12357
177,17,1.59,20
26,53,2.0,804
67,5,0.0,7489
4,115,1.96,12467
37,78,0.9,3493
123,3429,0.85,13
448,2983,1.67,854
34,29,1.78,11262
57,33,1.0,1693
97,374,0.6,8471
257,106,1.67,739
391,5,0.3,14945
219,400,0.0,2011
168,25,0.6,6693
130,290,0.0,1280
47,16,2.28,3876
276,248,1.3,1079
66,49,0.95,12813
83,582,0.48,15391
353,34,0.0,819
348,2089,0.7,5498
117,586,0.0,15392
120,34,0.0,395
5,16,1.6,4444
26,53,1.36,460
140,187,2.08,149
87,16,1.61,10419
12,24,1.65,1024
142,181,0.0,2087
110,114,0.48,1697
138,105,1.3,15393
195,2259,0.95,2903
245,216,1.48,8727
172,17,0.78,1580
110,0,0.95,1446
142,5,3.9,896
182,38,1.62,8960
67,5,1.78,15394
87,16,1.62,139
128,1817,0.0,2261
401,11,1.0,653
1,5,0.78,3740
224,136,0.0,369
421,1638,0.0,114
5,25,0.48,244
312,1263,0.0,434
229,195,1.0,15395
252,5,1.08,1463
361,2007,0.7,1329
190,889,0.0,11430
172,35,0.48,454
218,33,1.97,15159
497,229,0.9,15396
51,31,0.6,81
48,38,2.29,15397
23,16,2.04,1927
569,464,0.0,2981
269,31,0.0,1943
208,180,0.3,15398
200,1388,1.54,5959
700,1569,0.95,7314
29,2486,2.63,14701
378,2504,0.3,38
93,2789,1.86,437
164,575,2.18,83
105,21,0.48,15399
176,28,0.0,272
16,15,2.21,6945
49,5,1.9,3572
245,483,2.16,1443
34,16,0.3,4244
61,253,0.48,208
117,21,2.0,7062
295,137,0.0,2909
51,21,0.7,8319
75,53,0.3,15400
127,748,1.0,1162
923,2040,0.6,3977
106,1171,1.67,6518
428,868,2.15,7236
44,11,1.08,11114
16,25,0.0,980
381,3430,1.48,15401
189,21,1.15,152
51,21,1.04,519
314,515,2.19,3536
244,25,0.3,83
79,58,1.08,221
366,274,2.54,15276
138,105,2.18,6335
396,229,0.48,261
37,78,2.01,4082
125,93,0.85,4695
114,21,1.36,543
234,92,0.0,478
402,979,0.0,1114
138,74,0.0,7256
55,92,2.1,11107
86,14,1.38,12179
150,16,1.82,10693
239,321,2.29,8993
81,237,0.48,2510
257,1814,0.0,2900
70,17,1.08,1530
4,21,2.13,5694
240,33,1.3,15402
399,9,0.85,995
350,40,0.0,15216
9,9,1.63,181
204,377,0.0,339
174,179,1.32,2996
117,21,1.83,5171
324,16,1.87,6067
92,56,0.48,2313
667,65,0.6,39
52,186,0.95,4122
314,56,1.69,632
168,16,1.34,7120
32,59,0.6,1327
370,1315,1.38,1607
89,320,1.75,2538
159,127,1.61,15403
16,223,2.24,2062
4,5,0.6,9191
244,58,0.0,442
28,699,1.15,15404
273,2426,1.68,543
120,2060,1.38,46
391,9,0.78,9887
18,246,1.18,187
62,21,1.0,4238
43,78,0.48,2361
232,25,0.3,15405
282,2315,0.9,3879
61,1421,0.3,429
292,25,1.23,456
238,57,1.0,1905
15,407,0.0,2502
358,5,2.54,15406
245,483,1.08,4075
255,192,1.45,15407
43,57,0.0,4524
69,16,1.08,6284
502,16,0.48,2870
87,25,3.18,8190
91,5,2.0,8427
239,321,1.18,3588
53,488,0.3,81
5,197,0.9,8319
302,280,1.43,13325
279,1165,0.0,869
89,168,0.3,15408
223,88,1.89,7721
24,3431,1.62,89
163,106,0.48,55
347,655,0.0,2902
395,9,0.78,4484
45,25,1.87,6262
98,796,0.0,130
194,99,1.26,1945
140,478,1.99,331
230,407,2.45,10852
303,73,1.48,15409
74,9,0.3,7695
401,106,1.08,2117
229,967,0.0,2968
213,316,0.0,1248
133,16,0.48,782
38,33,0.0,15410
127,209,1.0,6434
10,5,1.08,79
135,3432,0.0,168
68,11,0.7,898
114,229,1.75,1368
45,5,2.78,2880
94,17,0.78,10366
39,40,1.64,4818
308,1234,0.0,12087
90,21,1.53,4527
157,3433,0.85,4784
409,1520,1.72,2917
269,102,1.38,1620
246,40,1.11,1103
252,16,0.3,92
88,772,0.78,1813
96,323,0.0,952
498,33,1.51,429
23,5,1.97,2117
75,53,1.48,9625
128,247,0.0,3500
23,78,0.6,1539
120,637,1.18,5254
67,11,0.7,15411
280,17,0.78,505
15,209,0.0,1326
4,21,1.82,12923
110,200,0.85,1461
76,9,1.4,15412
80,25,1.51,5387
171,2437,2.19,1165
130,1737,0.0,1395
91,102,0.0,15413
583,200,0.0,102
144,78,1.18,1810
31,5,0.0,2832
684,256,1.28,15414
402,58,2.33,3868
194,99,2.24,4617
32,27,2.17,5235
90,316,1.2,3642
7,500,2.31,15415
45,157,0.0,249
123,3434,0.0,9581
91,335,0.9,11276
408,25,1.6,2244
80,21,0.95,2725
52,186,2.58,10635
7,3435,0.3,11519
14,40,3.51,548
14,17,0.3,15416
97,25,1.36,2625
55,92,1.56,142
55,21,1.08,632
510,3436,0.0,3232
26,53,1.59,4401
420,350,1.36,3415
38,1644,0.48,13161
212,41,0.0,349
184,915,0.0,626
159,127,1.11,15417
242,33,0.0,15418
78,25,2.52,312
87,21,1.0,3814
405,908,0.0,1132
188,631,0.0,280
153,346,3.3,2938
91,5,1.53,1199
7,586,0.0,15419
296,58,0.3,15420
74,3083,0.0,2005
427,3437,0.0,1672
158,750,1.38,1444
292,29,0.3,203
4,17,2.02,1897
34,40,2.61,1166
246,40,0.48,3352
185,16,1.26,15421
56,155,1.72,2724
242,45,0.0,12074
52,148,0.0,4122
78,25,1.95,7856
89,9,2.05,7359
154,74,1.0,7265
348,747,0.3,1882
21,1672,0.0,1666
229,149,1.54,10407
229,545,0.0,13127
106,1171,0.3,14109
110,0,0.7,578
87,21,1.0,2635
576,11,0.78,2099
300,11,0.48,513
78,113,3.01,5798
112,492,0.0,1463
212,316,1.08,2689
1,838,2.98,1403
5,508,0.0,12402
52,40,1.43,15422
174,21,0.9,11990
176,371,1.46,410
169,242,0.0,2085
30,459,1.86,1411
33,25,2.03,4409
716,436,0.0,823
44,39,1.4,5004
724,274,0.0,1416
161,826,0.0,427
196,995,0.0,15423
273,17,1.45,782
85,962,0.48,5770
300,239,1.73,792
195,49,1.23,1011
32,5,0.0,15424
163,14,1.26,2832
243,205,0.3,8728
245,483,0.9,9686
265,910,1.36,1049
34,11,2.21,5988
194,16,1.15,10264
265,132,0.0,4081
108,809,0.0,15425
292,5,0.7,445
26,22,0.3,5983
299,25,1.2,5327
310,20,0.0,15426
86,175,0.78,15427
56,155,0.78,7089
43,358,1.98,6206
113,377,0.0,1377
33,197,0.0,279
302,280,1.69,15428
54,42,2.18,12078
7,1386,0.0,2219
77,55,0.48,3306
91,1892,0.6,3809
467,970,0.7,6259
52,200,1.46,4888
246,103,1.79,1459
265,209,1.26,2139
61,234,0.48,553
679,3438,1.0,3759
311,40,1.4,1159
282,21,1.11,6636
310,367,0.0,1381
